pincode,radius_km
606903,15.28
606904,10.11
606905,30.0
606906,11.61
606907,22.72
606908,8.39
607001,1.43
607002,0.73
607003,4.4
607004,2.07
607005,2.42
607006,2.69
607101,7.09
607102,2.15
607103,7.75
607104,1.99
607105,2.17
607106,3.56
607107,16.97
607108,3.13
607109,3.3
607112,1.64
607201,21.15
607202,1.91
607203,6.87
607204,14.95
607205,3.48
607209,3.12
607301,3.78
607302,3.87
607303,3.09
607401,2.23
607402,3.73
607403,13.96
607801,1.43
607802,19.04
607803,3.14
607804,2.95
607805,13.9
607807,2.27
608001,1.36
608002,4.08
608102,29.2
608201,18.61
608301,2.81
608302,30.0
608303,18.89
608304,6.67
608305,2.97
608306,2.03
608401,2.31
608501,3.8
608502,9.81
608601,7.89
608602,17.65
608701,14.56
608702,2.59
608703,3.43
608704,5.36
608801,3.48
608901,30.0
609001,1.98
609003,1.24
609101,7.42
609102,15.62
609103,1.04
609104,16.2
609105,16.26
609106,11.18
609107,13.86
609108,15.16
609109,2.65
609111,12.19
609112,19.31
609113,19.84
609114,1.43
609115,18.89
609116,27.13
609117,12.2
609118,12.81
609201,27.0
609202,1.5
609203,2.34
609204,1.33
609205,26.03
609301,11.59
609302,16.39
609303,13.96
609304,2.06
609306,14.39
609307,1.67
609308,1.54
609309,10.03
609310,14.15
609311,17.83
609312,12.4
609313,17.22
609314,19.47
609401,19.66
609402,16.99
609403,12.79
609404,1.44
609405,30.0
609501,12.14
609502,0.55
609503,5.88
609504,1.44
609601,1.96
609602,30.0
609603,19.36
609604,2.49
609605,25.49
609606,26.9
609607,1.43
609608,1.89
609609,1.62
609701,1.44
609702,2.55
609703,5.59
609704,10.42
609801,2.66
609802,1.59
609804,1.81
609805,2.0
609806,1.45
609807,10.68
609811,20.62
610001,3.66
610003,0.78
610004,0.49
610101,3.26
610102,2.11
610103,1.9
610104,2.17
610105,2.96
610106,2.08
610107,1.81
610109,1.23
610201,6.08
610202,4.5
610203,14.42
610204,1.9
610205,1.94
610206,3.61
610207,2.86
611001,7.93
611002,2.28
611003,3.44
611101,14.92
611102,30.0
611103,18.75
611104,7.06
611105,2.32
611106,3.65
611108,2.89
611109,8.92
611110,1.91
611111,1.45
611112,11.07
612001,1.07
612101,26.96
612102,8.11
612103,0.83
612104,1.56
612105,9.77
612106,1.89
612201,1.78
612202,1.94
612203,30.0
612204,1.08
612301,9.12
612302,19.51
612303,14.41
612401,8.52
612402,1.48
612501,16.2
612502,30.0
612503,13.52
612504,2.24
612601,2.92
612602,3.71
612603,1.54
612604,2.25
612605,1.51
612610,0.55
612701,1.61
612702,0.25
612703,1.29
612801,9.2
612802,6.15
612803,6.2
612804,2.7
612901,2.68
612902,5.03
612903,2.93
612904,3.63
613001,1.36
613002,1.86
613003,2.32
613004,0.94
613005,1.4
613006,2.83
613007,17.81
613009,0.76
613101,4.6
613102,25.47
613103,6.76
613104,2.72
613105,8.25
613201,4.69
613202,5.41
613203,3.13
613204,2.96
613205,3.85
613301,4.64
613303,2.3
613401,7.09
613402,4.2
613403,2.4
613501,2.23
613502,3.95
613504,2.98
613601,2.45
613602,3.76
613701,1.92
613703,14.77
613704,1.99
613705,2.16
614001,0.98
614013,2.98
614014,6.62
614015,12.48
614016,9.97
614017,9.8
614018,2.83
614019,4.81
614020,12.55
614101,1.62
614102,1.76
614103,6.63
614202,5.7
614203,5.85
614204,1.04
614205,0.74
614206,4.88
614208,22.44
614210,8.5
614211,7.74
614301,5.24
614302,1.66
614303,5.26
614401,4.07
614402,1.81
614403,9.5
614404,7.13
614616,10.72
614617,28.09
614618,6.09
614619,2.42
614620,30.0
614621,30.0
614622,6.54
614624,12.34
614629,4.12
614630,5.55
614705,5.84
614708,5.53
614710,8.57
614713,0.29
614717,3.1
614801,7.59
614805,2.9
620001,1.2
620002,0.23
620003,0.54
620004,1.01
620005,2.69
620006,2.5
620007,2.53
620008,0.43
620009,3.75
620010,7.24
620011,1.0
620012,5.32
620013,2.86
620014,0.62
620015,5.75
620016,1.54
620017,0.93
620020,0.73
620021,6.03
620025,2.9
620101,2.0
620102,2.7
621001,3.8
621002,5.62
621003,2.51
621004,1.72
621005,4.84
621006,4.44
621007,2.25
621008,3.4
621009,2.66
621010,0.0
621011,4.03
621012,5.81
621014,2.99
621101,2.78
621102,1.44
621103,3.98
621104,4.2
621105,4.67
621106,7.73
621107,1.98
621108,5.03
621109,3.78
621110,3.32
621111,0.72
621112,3.08
621113,2.43
621114,2.55
621115,6.14
621116,9.45
621117,5.6
621118,2.05
621202,5.99
621203,0.88
621204,1.48
621205,2.54
621206,2.66
621207,4.79
621208,30.0
621209,1.69
621210,3.36
621211,4.03
621212,1.1
621213,2.31
621214,4.4
621215,4.86
621216,2.12
621217,2.46
621218,2.68
621219,2.65
621220,10.74
621301,5.75
621302,10.55
621305,10.46
621306,4.51
621307,8.85
621308,3.52
621310,24.36
621311,8.13
621312,9.59
621313,12.02
621314,3.27
621315,22.57
621316,6.15
621651,4.88
621652,3.6
621653,11.31
621701,10.01
621702,11.91
621703,4.18
621704,4.53
621705,4.22
621706,1.98
621707,4.37
621708,4.08
621709,5.98
621710,3.63
621711,16.04
621712,2.4
621713,5.33
621714,3.78
621715,9.88
621716,5.67
621717,2.83
621718,2.65
621719,5.17
621722,15.49
621730,8.1
621801,24.53
621802,9.39
621803,23.25
621804,4.95
621805,14.12
621806,4.29
621851,9.46
622001,6.88
622002,12.44
622003,3.26
622004,18.86
622005,0.49
622101,17.86
622102,15.51
622103,13.63
622104,3.97
622201,8.51
622202,4.09
622203,6.56
622204,4.63
622209,2.35
622301,12.14
622302,18.58
622303,4.08
622304,4.17
622401,3.39
622402,2.91
622403,2.76
622404,1.17
622407,23.26
622409,1.67
622411,1.11
622412,25.64
622422,2.09
622501,3.05
622502,7.16
622503,5.36
622504,8.29
622505,12.24
622506,5.02
622507,9.22
622515,4.21
623115,8.08
623120,7.69
623135,21.0
623308,13.25
623315,24.9
623401,12.1
623402,13.66
623403,29.02
623404,26.57
623406,25.89
623407,22.75
623409,4.23
623502,30.0
623503,0.47
623504,3.81
623512,7.85
623513,21.63
623514,5.71
623515,8.76
623516,10.02
623517,10.71
623518,19.2
623519,30.0
623521,22.0
623522,6.74
623523,4.16
623524,8.26
623525,12.91
623526,30.0
623527,20.41
623528,9.33
623529,25.14
623530,10.0
623531,9.38
623532,11.9
623533,13.58
623534,7.07
623536,3.95
623537,7.99
623538,9.85
623601,8.28
623603,16.72
623604,20.68
623605,19.96
623608,20.17
623701,8.6
623703,15.32
623704,14.54
623705,9.78
623706,11.17
623707,14.27
623708,22.36
623711,9.0
623712,7.62
624001,19.1
624002,10.97
624003,30.0
624004,19.22
624005,13.82
624101,7.63
624103,10.29
624201,2.35
624202,8.24
624204,3.16
624206,2.79
624210,18.95
624211,1.72
624212,7.89
624215,17.54
624216,13.76
624219,13.01
624220,16.11
624302,13.25
624303,11.97
624304,6.82
624306,11.74
624307,20.35
624308,30.0
624401,11.16
624402,25.73
624403,25.76
624601,0.9
624610,13.63
624612,6.27
624613,29.47
624614,30.0
624615,2.67
624616,9.2
624617,19.26
624618,4.17
624619,6.72
624620,16.25
624621,8.84
624622,8.7
624702,14.39
624703,18.93
624704,8.82
624705,10.36
624706,30.0
624707,13.34
624708,24.37
624709,22.0
624710,7.09
624711,10.13
624712,9.44
624802,7.66
625001,30.0
625002,22.37
625003,2.3
625005,30.0
625006,1.01
625007,11.4
625008,16.67
625009,30.0
625011,18.31
625012,24.02
625014,30.0
625016,15.87
625017,30.0
625018,25.06
625019,2.05
625020,17.16
625021,30.0
625022,10.24
625101,3.68
625102,3.51
625103,3.18
625104,3.2
625105,3.95
625106,3.25
625107,28.02
625108,6.59
625109,2.83
625110,17.22
625122,14.45
625201,14.93
625203,1.47
625205,30.0
625207,16.44
625218,3.75
625221,4.4
625234,30.0
625301,4.21
625402,2.97
625501,19.62
625503,4.13
625512,9.72
625514,30.0
625515,30.0
625516,12.87
625517,17.25
625518,30.0
625519,1.88
625520,3.13
625521,2.8
625523,3.02
625524,13.7
625525,30.0
625526,0.74
625527,30.0
625528,6.63
625529,11.81
625530,2.85
625531,9.23
625532,14.03
625533,15.2
625534,6.74
625535,30.0
625536,9.48
625537,7.39
625540,22.59
625562,4.41
625579,18.31
625582,30.0
625601,0.23
625602,4.23
625603,2.68
625604,5.52
625605,5.55
625701,4.31
625702,5.14
625703,18.07
625704,2.51
625705,23.53
625706,5.9
625707,14.47
625708,4.09
626001,1.11
626002,3.89
626003,3.11
626004,3.0
626005,4.07
626101,1.1
626102,1.97
626103,5.52
626104,4.26
626105,4.26
626106,4.69
626107,2.0
626108,1.11
626109,3.15
626110,1.44
626111,2.69
626112,3.47
626113,30.0
626114,4.83
626115,2.99
626116,1.56
626117,0.84
626118,6.42
626119,2.0
626121,2.87
626123,0.81
626124,4.31
626125,2.88
626126,1.87
626127,3.65
626128,1.83
626129,5.01
626130,3.46
626131,10.14
626132,1.0
626133,4.69
626134,3.7
626135,1.87
626136,3.32
626137,2.11
626138,3.16
626139,0.93
626140,18.09
626141,3.18
626142,2.2
626149,3.19
626189,3.64
626201,2.97
626202,3.99
626203,4.25
626204,2.96
626205,4.75
626607,4.02
626612,2.67
627001,6.98
627002,11.77
627004,0.28
627005,7.72
627006,11.86
627007,2.28
627008,10.15
627010,3.13
627011,3.07
627012,2.34
627101,30.0
627102,1.2
627103,1.89
627104,10.67
627106,4.15
627107,1.56
627108,4.66
627109,2.66
627110,2.56
627111,5.64
627112,13.76
627113,1.57
627114,2.55
627115,0.25
627116,2.38
627117,3.01
627118,3.04
627120,1.01
627127,0.67
627133,2.66
627151,1.94
627152,3.97
627201,4.38
627202,1.27
627351,2.46
627352,4.62
627353,19.56
627354,4.09
627355,13.38
627356,2.39
627357,4.11
627358,2.4
627359,4.14
627401,0.57
627412,3.64
627413,12.03
627414,3.98
627415,2.96
627416,3.29
627417,12.6
627418,4.44
627421,1.79
627423,2.98
627424,3.32
627425,4.29
627426,2.07
627427,1.48
627453,1.14
627501,1.43
627502,1.74
627601,0.55
627602,3.3
627604,7.82
627651,2.88
627652,1.85
627654,1.91
627657,7.0
627713,3.43
627719,10.84
627751,2.93
627753,5.44
627754,5.06
627755,2.84
627756,0.36
627757,3.73
627758,2.62
627760,2.7
627761,2.94
627764,2.39
627802,0.74
627803,1.88
627804,1.44
627805,0.88
627806,2.04
627807,0.46
627808,4.84
627809,1.63
627811,0.02
627812,1.03
627813,8.13
627814,2.65
627851,5.27
627852,1.25
627853,1.9
627854,3.05
627855,2.26
627856,1.48
627857,4.01
627859,2.71
627860,3.81
627861,3.91
627862,3.66
627951,4.6
627953,5.69
628001,29.16
628002,27.83
628003,0.0
628004,0.73
628005,1.27
628008,1.5
628101,1.33
628102,11.16
628103,4.53
628104,30.0
628105,2.46
628151,9.19
628152,6.95
628201,3.16
628202,2.93
628203,4.45
628204,0.18
628205,7.82
628206,5.29
628207,4.16
628208,0.73
628210,1.92
628211,16.32
628212,1.02
628213,2.14
628215,0.58
628218,1.88
628219,1.55
628251,10.09
628252,2.46
628301,8.93
628302,3.12
628303,9.7
628304,6.86
628401,7.8
628402,2.39
628501,15.77
628502,4.2
628503,23.39
628552,7.31
628612,0.74
628613,30.0
628614,0.72
628616,0.77
628617,6.55
628618,1.43
628619,1.9
628620,1.02
628621,13.68
628622,4.85
628623,8.44
628653,1.67
628656,13.3
628701,22.48
628702,2.47
628703,4.22
628704,12.76
628712,7.65
628714,6.42
628716,4.26
628718,2.87
628720,5.33
628721,14.33
628722,3.68
628751,0.81
628801,1.68
628802,4.58
628809,7.79
628851,4.94
628901,3.02
628902,6.25
628903,3.67
628904,4.55
628905,15.14
628906,7.1
628907,8.98
628908,4.27
628952,14.48
629001,1.39
629002,1.2
629003,1.12
629004,1.44
629101,3.25
629151,2.47
629152,11.22
629153,9.42
629154,5.37
629157,3.77
629158,1.49
629159,1.46
629160,7.01
629161,7.59
629162,0.97
629163,7.32
629164,3.79
629165,3.95
629166,1.12
629167,1.16
629168,9.55
629169,0.94
629170,1.56
629171,2.49
629172,1.08
629173,1.5
629174,0.76
629175,1.23
629176,0.38
629177,1.72
629178,5.88
629180,2.75
629193,0.6
629201,1.71
629202,1.33
629203,1.25
629204,1.45
629251,6.42
629252,9.04
629301,27.69
629302,1.97
629401,1.58
629402,17.22
629403,0.95
629501,2.46
629502,0.71
629601,1.87
629602,1.63
629701,2.79
629702,1.99
629703,13.1
629704,4.73
629801,0.88
629802,2.77
629803,0.75
629804,1.32
629851,4.83
629852,1.57
629901,2.08
630001,20.26
630002,0.55
630003,0.0
630103,30.0
630202,2.2
630203,14.8
630204,9.89
630208,3.21
630210,14.02
630211,8.77
630302,1.5
630303,26.3
630305,4.83
630306,15.48
630313,9.43
630321,10.83
630408,22.01
630411,2.02
630551,3.92
630552,7.09
630553,6.15
630554,6.95
630555,6.04
630556,5.96
630557,4.67
630558,7.13
630559,5.54
630561,22.44
630562,9.33
630566,10.11
630602,7.85
630609,5.88
630610,10.03
630611,5.64
630612,18.13
630702,12.42
630709,6.92
630710,18.83
630713,10.57
631001,2.49
631002,3.24
631003,3.98
631004,4.58
631051,2.51
631052,4.21
631101,5.09
631102,9.98
631151,5.65
631201,18.33
631202,9.55
631203,13.17
631204,2.28
631205,15.65
631206,13.94
631207,0.04
631208,5.99
631209,13.19
631210,13.63
631211,14.34
631212,14.28
631213,14.34
631301,13.19
631302,8.52
631303,13.01
631304,17.56
631402,11.74
631501,5.27
631502,3.83
631551,7.83
631552,16.99
631553,6.08
631561,23.65
631601,17.2
631603,15.21
631604,11.12
631605,9.35
631606,14.48
631701,30.0
631702,21.77
632001,30.0
632002,30.0
632004,30.0
632006,17.06
632007,2.81
632009,26.07
632010,0.3
632011,30.0
632013,30.0
632014,1.01
632055,3.55
632058,30.0
632059,30.0
632101,6.08
632102,13.79
632103,19.78
632104,4.08
632105,19.76
632106,30.0
632107,15.62
632113,16.48
632114,4.2
632201,1.02
632202,20.7
632203,0.86
632204,26.11
632209,1.6
632301,0.0
632311,30.0
632312,29.8
632313,22.07
632314,22.07
632315,0.25
632316,19.46
632317,30.0
632318,0.0
632319,6.3
632326,28.7
632401,1.66
632404,12.1
632405,0.0
632501,2.91
632502,5.22
632503,1.56
632504,0.0
632505,7.87
632506,11.96
632507,14.05
632508,2.43
632509,5.16
632510,18.67
632511,11.27
632512,9.1
632513,9.7
632514,0.49
632515,0.0
632516,4.87
632517,1.22
632518,12.48
632519,9.66
632520,0.0
632521,4.75
632531,1.99
632601,3.6
632602,0.82
632603,2.81
632604,3.4
635001,1.92
635002,1.24
635101,7.61
635102,14.37
635103,16.14
635104,7.38
635105,15.76
635106,4.12
635107,5.58
635108,4.24
635109,10.0
635110,12.98
635111,0.47
635112,4.27
635113,4.26
635114,15.96
635115,30.0
635116,5.74
635117,14.69
635118,10.51
635119,10.7
635120,2.41
635121,8.7
635122,5.6
635123,9.39
635126,1.83
635130,4.05
635201,11.06
635202,13.22
635203,2.6
635204,22.92
635205,5.65
635206,7.73
635207,10.98
635301,6.23
635302,5.44
635303,3.24
635304,1.01
635305,6.78
635306,7.32
635307,15.29
635601,1.15
635602,4.06
635651,2.75
635652,3.06
635653,2.76
635654,2.84
635655,6.04
635701,4.74
635702,2.34
635703,7.49
635710,2.0
635751,1.84
635752,2.9
635754,2.58
635801,3.5
635802,3.53
635803,2.16
635804,3.2
635805,2.53
635806,2.32
635807,1.06
635808,1.75
635809,2.97
635810,4.78
635811,3.4
635812,1.15
635813,2.1
635814,1.32
635815,1.6
635851,2.89
635852,2.52
635853,4.25
635854,3.37
635901,3.73
636001,0.58
636002,0.7
636003,0.54
636004,0.91
636005,0.31
636006,0.55
636007,0.94
636008,1.77
636009,0.38
636010,1.6
636011,1.36
636012,2.62
636013,0.7
636014,0.32
636015,1.02
636030,1.34
636101,2.65
636102,0.38
636103,1.29
636104,8.26
636105,5.76
636106,1.97
636107,3.73
636108,13.61
636109,1.79
636110,13.16
636111,2.84
636112,3.87
636113,3.43
636114,12.04
636115,3.68
636116,5.36
636117,14.17
636118,18.76
636119,1.76
636121,3.33
636122,3.35
636138,12.06
636139,1.99
636140,0.39
636141,14.42
636142,15.4
636201,1.05
636202,5.32
636203,2.29
636204,3.38
636301,2.0
636302,1.9
636303,6.09
636304,2.36
636305,3.11
636306,2.83
636307,2.8
636308,1.88
636309,2.08
636351,4.27
636352,15.76
636354,5.18
636401,0.72
636403,0.68
636404,2.22
636451,5.12
636452,3.44
636453,2.74
636454,1.82
636455,5.97
636457,1.17
636458,2.31
636501,3.65
636502,27.66
636503,2.26
636601,4.25
636602,3.55
636701,1.04
636704,2.27
636705,3.25
636803,25.14
636804,5.16
636805,23.53
636806,11.63
636807,7.93
636808,5.98
636809,8.24
636810,5.1
636811,10.59
636812,7.47
636813,10.04
636902,16.04
636903,2.15
636904,30.0
636905,2.96
636906,9.82
637001,1.11
637002,3.31
637003,3.28
637013,3.7
637014,5.48
637015,2.51
637017,3.63
637018,3.95
637019,3.6
637020,4.89
637021,2.38
637101,4.59
637102,3.61
637103,2.47
637104,23.02
637105,3.49
637107,9.83
637201,3.21
637202,3.67
637203,3.13
637204,2.74
637205,5.04
637206,2.89
637207,4.68
637208,3.23
637209,4.06
637210,14.25
637211,1.18
637212,4.09
637213,3.7
637214,2.17
637215,0.82
637301,3.03
637302,3.19
637303,2.82
637304,30.0
637401,2.06
637402,1.23
637403,2.18
637404,3.88
637405,6.37
637406,2.47
637407,2.77
637408,2.06
637409,1.83
637410,3.43
637411,7.78
637412,1.76
637501,2.87
637502,2.11
637503,6.53
637504,2.05
637505,2.6
638001,3.95
638002,1.62
638003,0.59
638004,1.25
638005,1.66
638007,1.84
638008,3.77
638009,1.49
638051,4.11
638052,3.74
638054,0.77
638055,3.01
638056,4.07
638057,2.94
638101,3.65
638102,3.79
638103,22.18
638104,4.37
638105,3.76
638106,17.76
638107,3.07
638108,12.71
638109,3.92
638110,16.06
638111,5.21
638112,3.3
638115,3.04
638116,2.58
638151,4.51
638152,1.64
638153,1.84
638154,2.66
638181,1.2
638182,4.29
638183,2.14
638301,1.39
638311,5.65
638312,3.51
638313,2.39
638314,4.25
638315,3.67
638316,2.39
638401,10.88
638402,4.82
638451,6.41
638452,0.8
638453,6.71
638454,3.05
638455,3.99
638456,2.15
638457,1.83
638458,11.52
638459,4.28
638460,3.36
638461,6.87
638462,2.55
638476,5.21
638501,10.48
638502,2.84
638503,9.35
638504,10.73
638505,2.14
638506,3.72
638656,0.54
638657,7.03
638660,9.03
638661,4.71
638672,0.88
638673,5.59
638701,6.88
638702,5.23
638703,3.54
638706,3.81
638751,3.68
638752,3.54
638812,12.83
639001,0.29
639002,4.02
639003,3.49
639004,3.79
639005,4.14
639006,2.16
639007,1.65
639008,3.48
639101,0.98
639102,5.93
639103,1.78
639104,0.41
639105,3.61
639107,10.22
639108,2.55
639109,4.09
639110,3.98
639111,6.32
639112,2.8
639113,2.83
639114,3.01
639115,2.25
639116,4.61
639117,6.23
639118,2.97
639119,7.94
639120,6.71
639136,4.85
639201,17.41
639202,17.69
639203,4.17
639205,7.95
639206,7.57
639207,11.05
641001,0.74
641002,0.23
641004,18.96
641006,0.92
641007,2.04
641008,2.45
641010,5.26
641012,0.49
641014,0.88
641016,7.9
641017,1.04
641018,0.71
641019,0.94
641020,1.43
641021,1.18
641022,1.62
641023,0.66
641025,0.59
641026,0.46
641028,1.19
641029,0.91
641030,0.18
641031,0.6
641032,4.11
641035,11.84
641037,0.0
641041,1.27
641045,2.24
641046,12.25
641047,0.66
641048,2.42
641062,1.31
641101,2.84
641103,1.72
641104,9.12
641105,4.49
641107,3.3
641108,4.07
641109,3.15
641110,3.17
641111,3.66
641112,0.65
641113,2.91
641114,2.29
641201,7.32
641202,9.25
641302,6.01
641305,3.75
641401,1.4
641402,3.79
641602,19.72
641603,30.0
641604,13.19
641605,2.23
641606,30.0
641607,30.0
641652,14.35
641653,3.67
641654,30.0
641655,30.0
641658,16.21
641659,3.68
641662,5.87
641663,18.24
641664,30.0
641665,16.74
641666,19.98
641667,30.0
641668,2.96
641669,30.0
641670,2.02
641671,30.0
641687,1.36
641697,3.71
642001,4.69
642002,15.05
642003,2.51
642004,30.0
642005,27.49
642007,17.02
642101,17.68
642102,19.09
642103,9.3
642104,6.07
642105,11.01
642106,16.16
642107,14.63
642108,16.5
642109,30.0
642110,29.4
642111,27.29
642112,30.0
642113,4.72
642117,21.62
642120,4.92
642122,5.41
642123,20.87
642125,18.64
642126,0.85
642127,18.4
642129,0.82
642130,17.83
642132,24.33
642133,17.42
642134,19.26
642154,13.15
642201,18.89
642202,8.75
642203,16.34
642204,30.0
642205,23.43
642206,21.44
642207,24.31
643001,0.77
643002,10.68
643003,10.94
643004,4.82
643005,10.96
643007,7.59
643102,30.0
643103,2.69
643202,0.15
643205,30.0
643206,8.47
643207,23.45
643209,7.83
643211,10.54
643212,5.28
643213,1.28
643214,3.87
643215,1.33
643216,10.95
643217,3.67
643219,3.5
643220,4.41
643221,1.71
643223,11.67
643224,18.48
643225,21.78
643226,14.57
643231,1.17
643236,0.5
643237,10.94
643239,28.51
643240,25.03
643241,22.08
670001,0.57
670002,0.47
670003,2.03
670005,1.9
670006,3.0
670007,3.74
670009,4.74
670011,2.08
670012,16.13
670101,0.67
670102,1.61
670103,1.63
670105,2.17
670107,2.32
670142,4.47
670143,2.16
670301,4.02
670303,10.94
670305,12.98
670306,5.47
670307,4.58
670308,6.93
670309,5.88
670331,6.18
670334,2.31
670353,2.39
670502,30.0
670504,30.0
670511,6.54
670521,8.68
670561,4.05
670562,23.8
670563,2.44
670571,8.06
670581,4.38
670582,30.0
670591,4.27
670592,5.28
670593,10.31
670594,2.29
670595,7.95
670601,5.32
670602,5.93
670604,4.4
670611,6.42
670612,5.78
670613,6.05
670621,3.1
670622,4.95
670631,5.12
670632,6.23
670633,10.42
670641,2.83
670642,4.77
670643,5.06
670644,4.02
670645,6.29
670646,7.84
670649,1.59
670650,7.14
670651,19.39
670661,3.35
670663,3.91
670671,2.25
670672,5.23
670673,7.04
670674,9.82
670675,30.0
670691,4.47
670692,3.84
670693,5.29
670694,5.07
670701,5.21
670702,6.26
670703,8.44
670704,8.09
670705,8.98
670706,9.87
670721,3.42
670731,4.23
670741,5.95
671121,0.74
671123,2.75
671124,5.2
671310,4.9
671311,10.93
671312,7.0
671313,5.98
671314,7.17
671316,2.74
671317,1.74
671318,5.55
671319,5.51
671321,4.88
671322,7.22
671323,5.54
671324,5.75
671326,12.85
671348,10.37
671351,6.49
671531,6.27
671532,7.46
671533,8.22
671534,3.29
671541,10.44
671542,5.04
671543,10.73
671551,5.74
671552,6.6
673001,4.26
673002,3.45
673003,4.56
673004,2.78
673005,1.56
673007,1.37
673008,7.41
673009,6.12
673010,1.96
673011,1.22
673012,5.31
673014,10.99
673015,4.59
673016,0.76
673017,0.69
673019,3.14
673020,0.78
673029,0.0
673032,0.69
673102,2.08
673104,2.32
673105,2.84
673106,1.23
673122,8.15
673123,10.58
673124,8.31
673303,4.55
673304,2.28
673306,2.65
673307,4.5
673308,2.87
673309,4.35
673310,6.26
673314,1.43
673315,2.1
673317,1.81
673323,3.25
673501,4.02
673502,4.14
673503,3.27
673504,5.14
673505,4.53
673506,5.34
673507,4.29
673508,4.35
673509,5.81
673513,5.49
673517,5.79
673521,2.95
673522,4.59
673523,7.21
673524,4.81
673525,5.0
673526,8.65
673527,7.41
673528,7.73
673529,7.28
673541,3.7
673542,3.06
673571,5.61
673572,22.18
673573,3.54
673574,6.3
673575,3.85
673576,0.95
673577,13.81
673579,16.59
673580,3.82
673581,2.39
673582,7.26
673585,2.72
673586,2.38
673591,3.43
673592,5.82
673593,2.85
673595,2.74
673596,14.83
673601,2.79
673602,17.53
673603,5.62
673604,2.33
